source-linked-capture	0
extension-selection	0
demo-isolated	0
local-only	0
pwa-installable	0
offline-reload	0
json-backup	0
keyboard-review	0
free-tools	0
review-filters	0
json-transfer	0
delete-notes	0
extension-download	0
http-source-links	0
